Season,Matchweek,Date,HomeTeam,HomeGoals,Home_xG,AwayTeam,AwayGoals,Away_xG,Home_Shots,Away_Shots,Home_Shots_On_Target,Away_Shots_On_Target,Home_Shot_Distance,Away_Shot_Distance,Home_Free_Kicks,Away_Free_Kicks,Home_Penalties,Away_Penalties,Home_PSxG,Away_PSxG,Home_%Stopped_Crosses,Away_%Stopped_Crosses,Home_SCA,Away_SCA,Home_GCA,Away_GCA,Home_Passes_Attempted,Away_Passes_Attempted,Home_%Passes_Completed,Away_%Passes_Completed,Home_xA,Away_xA,Home_Key_Passes,Away_Key_Passes,Home_Final_Third_Passes,Away_Final_Third_Passes,Home_PPA,Away_PPA,Home_CrsPA,Away_CrsPA,Home_Progressive_Passes,Away_Progressive_Passes,Home_Points,Away_Points,Home_Standings_Points,Away_Standings_Points,Home_Standings_Rank,Away_Standings_Rank,Home_xPoints,Away_xPoints,Home_PSxG_xPoints,Away_PSxG_xPoints,half_time_home_goals,half_time_away_goals,Home_corners,Away_corners,odds_home_win,odds_draw,odds_away_win,Over,odds_over,odds_under
2024.0,2.0,2023-08-20,Girona,3.0,1.4,Getafe,0.0,0.7,7.0,9.0,6.0,2.0,16.1,17.9,1.0,1.0,0.0,0.0,0.3,1.8,11.8,0.0,13.0,17.0,6.0,0.0,558.0,321.0,84.6,65.1,1.2,0.6,4.0,6.0,27.0,29.0,7.0,8.0,0.0,3.0,34.0,23.0,3,0,1,1,7.0,7.0,1.9417,0.7873,0.302,2.522,1.0,0.0,3.0,2.0,2.05,3.1,4.0,1,2.63,1.5
2024.0,2.0,2023-08-20,West Ham,3.0,1.8,Chelsea,1.0,2.5,11.0,16.0,5.0,3.0,19.6,17.1,0.0,0.0,1.0,0.0,1.5,2.7,13.0,0.0,21.0,30.0,6.0,2.0,261.0,773.0,68.2,85.5,0.3,1.5,9.0,11.0,7.0,44.0,5.0,13.0,2.0,5.0,13.0,57.0,3,0,1,1,9.0,9.0,1.0023,1.7961,0.7351,2.0785,1.0,1.0,3.0,9.0,3.75,3.5,2.0,1,1.96,1.94
2024.0,2.0,2023-08-20,Aston Villa,4.0,2.9,Everton,0.0,0.6,12.0,9.0,6.0,2.0,18.5,14.7,0.0,0.0,1.0,0.0,0.2,3.1,21.4,0.0,23.0,14.0,5.0,0.0,599.0,399.0,88.0,77.9,1.5,0.5,10.0,7.0,21.0,22.0,13.0,4.0,2.0,0.0,39.0,24.0,3,0,0,0,16.0,16.0,2.6939,0.2096,0.0621,2.8983,2.0,0.0,7.0,6.0,1.7,4.0,4.5,1,1.92,1.98
2024.0,2.0,2023-08-20,Barcelona,2.0,3.4,Cadiz,0.0,1.1,24.0,10.0,10.0,1.0,15.5,12.0,2.0,0.0,0.0,0.0,0.3,3.2,18.2,20.0,42.0,16.0,4.0,0.0,659.0,229.0,88.8,65.9,2.3,0.5,17.0,8.0,49.0,12.0,15.0,5.0,6.0,5.0,58.0,14.0,3,0,1,3,7.0,1.0,2.5605,0.3299999999999999,0.0731,2.8811,0.0,0.0,10.0,2.0,1.2,7.0,13.0,0,1.57,2.38
2024.0,1.0,2023-08-20,Udinese,0.0,1.0,Juventus,3.0,1.8,18.0,8.0,5.0,3.0,22.8,17.0,1.0,0.0,0.0,1.0,2.3,1.4,0.0,6.3,34.0,14.0,0.0,4.0,479.0,503.0,84.8,81.7,0.9,0.7,14.0,7.0,40.0,19.0,9.0,5.0,3.0,2.0,40.0,19.0,0,3,0,0,1.0,1.0,0.7970999999999999,1.9737,1.9375,0.8611000000000001,0.0,3.0,7.0,3.0,4.33,3.6,1.83,1,2.1,1.73
2024.0,1.0,2023-08-20,Sassuolo,0.0,0.4,Atalanta,2.0,1.3,11.0,16.0,3.0,4.0,23.0,17.1,0.0,0.0,0.0,0.0,0.7,0.7,5.3,20.0,21.0,28.0,0.0,4.0,522.0,536.0,85.2,83.2,0.5,1.0,10.0,9.0,34.0,34.0,5.0,11.0,1.0,2.0,31.0,52.0,0,3,0,0,1.0,1.0,0.616,2.0935,1.3255,1.291,0.0,0.0,7.0,7.0,3.5,3.4,2.1,0,1.62,2.3
2024.0,2.0,2023-08-20,Lille,2.0,2.2,Nantes,0.0,1.1,18.0,14.0,7.0,4.0,15.2,22.0,2.0,3.0,0.0,0.0,1.1,2.6,0.0,11.8,29.0,26.0,3.0,0.0,589.0,333.0,85.7,76.6,2.1,0.7,13.0,8.0,55.0,17.0,13.0,7.0,0.0,1.0,63.0,28.0,3,0,1,0,6.0,12.0,2.0966,0.7106,0.5219,2.3105,0.0,0.0,7.0,5.0,1.4,5.0,7.0,0,1.67,2.2
2024.0,1.0,2023-08-20,Roma,2.0,1.9,Salernitana,2.0,0.1,13.0,3.0,3.0,2.0,15.3,22.1,1.0,0.0,0.0,0.0,0.8,0.8,0.0,8.7,23.0,6.0,3.0,4.0,535.0,357.0,79.1,72.5,0.9,0.1,11.0,3.0,34.0,16.0,10.0,2.0,4.0,0.0,32.0,18.0,1,1,0,0,1.0,1.0,2.675,0.1832,1.2952,1.3513,1.0,1.0,9.0,1.0,1.53,4.0,6.5,1,2.1,1.73
2024.0,2.0,2023-08-20,Lorient,1.0,0.8,Nice,1.0,1.7,9.0,21.0,2.0,8.0,19.6,17.9,0.0,1.0,0.0,0.0,1.3,1.1,10.5,0.0,12.0,36.0,1.0,2.0,488.0,706.0,86.3,90.8,0.5,1.6,6.0,16.0,21.0,51.0,2.0,10.0,1.0,4.0,24.0,54.0,1,1,1,1,6.0,6.0,0.7395,2.0169,1.507,1.2103,0.0,0.0,0.0,9.0,3.4,3.4,2.15,0,2.0,1.9
2024.0,2.0,2023-08-20,Monaco,3.0,0.9,Strasbourg,0.0,0.5,9.0,4.0,4.0,1.0,18.1,17.3,0.0,1.0,0.0,0.0,0.0,1.3,27.3,12.5,14.0,8.0,3.0,0.0,606.0,469.0,81.5,79.5,0.9,0.5,6.0,3.0,40.0,32.0,7.0,2.0,1.0,1.0,56.0,38.0,3,0,3,3,1.0,1.0,1.6814,0.9524,0.2046,2.5908,2.0,0.0,4.0,3.0,1.8,4.0,4.0,1,1.67,2.2
2024.0,1.0,2023-08-20,Union Berlin,4.0,1.9,Mainz 05,1.0,2.3,11.0,8.0,6.0,1.0,14.8,18.5,2.0,0.0,0.0,0.0,2.5,2.4,16.7,15.4,21.0,17.0,8.0,1.0,417.0,475.0,73.1,75.4,1.1,1.1,7.0,5.0,19.0,29.0,7.0,7.0,4.0,2.0,27.0,38.0,3,0,0,0,1.0,1.0,1.1307,1.6512,1.4291,1.355,2.0,0.0,3.0,1.0,1.95,3.5,3.9,1,2.1,1.73
2024.0,1.0,2023-08-20,Lecce,2.0,1.4,Lazio,1.0,1.6,23.0,10.0,7.0,4.0,20.4,18.1,1.0,1.0,0.0,0.0,0.8,1.3,0.0,7.7,42.0,18.0,4.0,2.0,501.0,541.0,83.6,84.1,0.8,1.2,18.0,10.0,25.0,26.0,10.0,8.0,3.0,0.0,47.0,45.0,3,0,0,0,1.0,1.0,1.2407,1.5167,0.9541,1.7617,0.0,1.0,5.0,2.0,3.6,3.3,2.1,1,2.2,1.67
2024.0,2.0,2023-08-21,Crystal Palace,0.0,1.0,Arsenal,1.0,2.0,14.0,13.0,2.0,2.0,16.4,16.4,1.0,0.0,0.0,1.0,1.1,0.2,17.6,6.7,25.0,26.0,0.0,2.0,471.0,527.0,83.2,82.7,0.8,0.7,10.0,8.0,40.0,46.0,7.0,13.0,1.0,2.0,46.0,40.0,0,3,3,3,2.0,2.0,0.7159000000000001,2.0716,2.1435,0.5265,0.0,0.0,1.0,8.0,5.5,4.0,1.6,0,1.94,1.96
2024.0,2.0,2023-08-21,Granada,0.0,1.2,Rayo Vallecano,2.0,2.1,14.0,17.0,7.0,9.0,16.1,17.6,0.0,2.0,0.0,0.0,3.4,0.6,0.0,5.9,25.0,30.0,0.0,3.0,414.0,443.0,74.4,75.4,1.2,1.0,11.0,13.0,19.0,24.0,10.0,9.0,2.0,4.0,29.0,31.0,0,3,0,3,13.0,1.0,0.7966,1.9942,2.7941000000000003,0.14,0.0,0.0,5.0,6.0,2.75,3.0,2.8,0,2.38,1.57
2024.0,1.0,2023-08-21,Bologna,0.0,1.0,Milan,2.0,0.9,17.0,9.0,5.0,5.0,17.1,15.7,1.0,0.0,0.0,0.0,1.6,0.3,11.1,20.0,32.0,18.0,0.0,4.0,580.0,515.0,86.7,83.5,0.8,1.2,14.0,9.0,43.0,26.0,10.0,8.0,5.0,3.0,41.0,35.0,0,3,0,0,1.0,1.0,1.3853,1.2944,2.3864,0.3923,0.0,2.0,3.0,6.0,4.0,3.4,1.95,0,2.0,1.8
2024.0,1.0,2023-08-21,Torino,0.0,1.0,Cagliari,0.0,0.4,11.0,8.0,2.0,2.0,17.1,20.2,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,17.0,16.0,0.0,0.0,496.0,375.0,76.8,69.3,0.7,0.4,7.0,4.0,29.0,19.0,6.0,6.0,1.0,0.0,39.0,26.0,1,1,0,0,1.0,1.0,1.8825,0.765,1.2659000000000002,1.2674,0.0,0.0,8.0,3.0,1.67,3.75,5.25,0,2.1,1.73
2024.0,2.0,2023-08-21,Alaves,4.0,1.8,Sevilla,3.0,0.6,14.0,12.0,7.0,2.0,16.1,24.3,1.0,2.0,0.0,0.0,0.9,2.6,0.0,0.0,26.0,22.0,8.0,4.0,313.0,618.0,62.0,80.9,1.0,0.9,12.0,7.0,17.0,37.0,9.0,6.0,5.0,1.0,31.0,48.0,3,0,0,0,13.0,13.0,2.2386000000000004,0.5421,0.4083,2.4372000000000003,2.0,2.0,4.0,4.0,3.3,3.1,2.35,1,2.63,1.5
2024.0,2.0,2023-08-25,RB Leipzig,5.0,1.8,Stuttgart,1.0,1.1,20.0,9.0,11.0,3.0,20.5,17.1,2.0,0.0,0.0,0.0,1.6,2.6,10.0,7.1,31.0,15.0,7.0,2.0,552.0,466.0,83.9,79.2,1.5,0.4,12.0,5.0,45.0,23.0,8.0,3.0,1.0,1.0,42.0,26.0,3,0,0,3,11.0,1.0,1.8492,0.9072,0.8036,2.0123,0.0,1.0,4.0,4.0,1.5,4.75,5.75,1,1.53,2.5
2024.0,3.0,2023-08-25,Las Palmas,0.0,0.9,Real Sociedad,0.0,1.0,11.0,8.0,5.0,1.0,18.6,13.0,0.0,0.0,0.0,0.0,0.1,0.8,7.1,12.5,19.0,12.0,0.0,0.0,501.0,465.0,79.0,77.2,1.0,0.9,10.0,7.0,23.0,27.0,6.0,4.0,0.0,1.0,38.0,32.0,1,1,1,2,12.0,11.0,1.2531,1.4253,0.5567,2.0120000000000005,0.0,0.0,5.0,7.0,4.33,3.1,2.0,0,2.38,1.57
2024.0,3.0,2023-08-25,Celta Vigo,0.0,1.2,Real Madrid,1.0,1.4,13.0,9.0,4.0,2.0,14.6,19.4,0.0,0.0,0.0,0.0,1.5,0.3,0.0,0.0,25.0,17.0,0.0,2.0,394.0,672.0,76.6,87.6,1.2,1.2,10.0,7.0,25.0,51.0,6.0,4.0,3.0,1.0,33.0,42.0,0,3,1,6,12.0,1.0,1.2148,1.5127,2.3237,0.437,0.0,0.0,3.0,5.0,4.75,3.9,1.7,0,1.73,2.1
2024.0,3.0,2023-08-26,Marseille,2.0,2.9,Brest,0.0,1.5,15.0,18.0,6.0,6.0,12.9,16.7,0.0,0.0,0.0,0.0,1.7,2.7,0.0,8.3,28.0,31.0,4.0,0.0,448.0,571.0,82.1,82.3,1.8,1.5,12.0,14.0,30.0,45.0,12.0,17.0,3.0,5.0,47.0,58.0,3,0,4,6,3.0,1.0,2.1995,0.6341,0.8223,1.9944,1.0,0.0,3.0,10.0,1.5,4.0,6.0,0,1.73,2.1
2024.0,3.0,2023-08-26,Sevilla,1.0,1.7,Girona,2.0,1.7,21.0,8.0,4.0,3.0,17.8,17.6,3.0,0.0,0.0,0.0,0.8,0.8,0.0,7.5,39.0,13.0,2.0,4.0,477.0,445.0,73.8,78.0,1.5,0.2,14.0,6.0,40.0,10.0,9.0,1.0,5.0,0.0,46.0,13.0,0,3,0,4,16.0,4.0,1.3906999999999998,1.3703,1.3026999999999995,1.3372,1.0,1.0,6.0,6.0,2.05,3.4,3.6,1,1.97,1.93
2024.0,2.0,2023-08-26,M'Gladbach,0.0,0.9,Leverkusen,3.0,2.7,12.0,24.0,2.0,11.0,19.4,15.8,0.0,0.0,0.0,0.0,3.3,0.2,14.3,6.7,22.0,43.0,0.0,6.0,494.0,740.0,81.4,87.7,1.3,3.1,10.0,22.0,35.0,43.0,11.0,21.0,1.0,0.0,42.0,54.0,0,3,1,3,9.0,1.0,0.4152,2.4429000000000003,2.9011,0.0589,0.0,2.0,5.0,8.0,3.8,3.8,1.85,1,1.5,2.63
2024.0,2.0,2023-08-26,Köln,1.0,0.9,Wolfsburg,2.0,1.7,13.0,9.0,2.0,6.0,19.9,13.7,0.0,0.0,0.0,0.0,2.6,0.5,0.0,0.0,22.0,16.0,1.0,3.0,508.0,513.0,74.8,76.6,0.9,1.2,10.0,7.0,23.0,30.0,9.0,7.0,4.0,2.0,46.0,43.0,0,3,0,3,11.0,1.0,0.7685,1.9952,2.6473000000000004,0.2355999999999999,0.0,0.0,6.0,1.0,2.3,3.4,3.0,1,1.73,2.1
2024.0,2.0,2023-08-26,Milan,4.0,3.0,Torino,1.0,0.5,15.0,8.0,5.0,1.0,20.7,21.6,0.0,0.0,2.0,0.0,0.3,3.3,30.0,0.0,32.0,11.0,7.0,1.0,529.0,366.0,85.4,79.5,1.2,0.5,12.0,4.0,24.0,25.0,8.0,4.0,2.0,2.0,36.0,28.0,3,0,3,1,1.0,9.0,2.7564,0.162,0.0558,2.9079,3.0,1.0,2.0,1.0,1.65,3.8,5.0,1,2.2,1.67
2024.0,2.0,2023-08-26,Bochum,1.0,1.0,Dortmund,1.0,1.3,20.0,14.0,7.0,3.0,17.8,15.4,0.0,0.0,0.0,0.0,0.5,1.5,0.0,8.3,33.0,27.0,2.0,2.0,320.0,578.0,63.1,76.0,0.8,1.2,14.0,13.0,21.0,31.0,8.0,12.0,3.0,3.0,29.0,39.0,1,1,0,3,11.0,1.0,1.1251,1.6006,0.6008,2.1473,1.0,0.0,5.0,4.0,7.0,5.0,1.4,0,1.36,3.2
2024.0,2.0,2023-08-26,Hellas Verona,2.0,0.7,Roma,1.0,1.5,5.0,23.0,3.0,7.0,15.9,17.3,0.0,2.0,0.0,0.0,1.4,1.3,3.8,0.0,9.0,42.0,3.0,1.0,226.0,556.0,65.0,82.0,0.1,1.1,4.0,17.0,16.0,28.0,2.0,10.0,0.0,1.0,17.0,40.0,3,0,3,1,1.0,9.0,0.7554000000000001,1.983,1.4635,1.2616,2.0,0.0,1.0,12.0,4.33,3.5,1.83,1,2.3,1.62
2024.0,2.0,2023-08-26,Monza,2.0,2.0,Empoli,0.0,1.0,20.0,18.0,5.0,6.0,17.7,18.8,1.0,0.0,0.0,0.0,1.0,0.7,16.7,0.0,38.0,28.0,4.0,0.0,541.0,459.0,84.3,80.8,1.4,0.5,17.0,12.0,39.0,25.0,15.0,7.0,8.0,3.0,45.0,40.0,3,0,0,0,13.0,13.0,2.0551,0.7321,1.5764,1.0883,1.0,0.0,6.0,5.0,1.91,3.5,4.2,0,2.07,1.83
2024.0,2.0,2023-08-26,Freiburg,1.0,2.4,Werder Bremen,0.0,1.0,23.0,15.0,7.0,1.0,15.6,19.8,0.0,1.0,0.0,0.0,0.0,2.0,12.5,5.9,38.0,28.0,2.0,0.0,494.0,508.0,74.3,71.5,0.8,1.2,17.0,12.0,44.0,24.0,10.0,9.0,4.0,3.0,38.0,34.0,3,0,3,0,1.0,11.0,2.2534,0.5719,0.1195,2.761,0.0,0.0,5.0,5.0,1.7,3.75,4.75,0,1.67,2.2
2024.0,3.0,2023-08-26,Bournemouth,0.0,0.7,Tottenham,2.0,2.1,11.0,17.0,3.0,6.0,17.8,16.6,0.0,1.0,0.0,0.0,2.8,0.3,0.0,0.0,20.0,32.0,0.0,4.0,443.0,568.0,76.3,87.7,0.5,2.2,8.0,12.0,24.0,34.0,10.0,14.0,1.0,0.0,41.0,55.0,0,3,1,4,14.0,4.0,0.4983,2.3223000000000003,2.8025,0.1265,0.0,1.0,6.0,2.0,3.8,3.75,1.91,0,1.53,2.5
2024.0,2.0,2023-08-26,Frosinone,2.0,0.7,Atalanta,1.0,1.6,13.0,18.0,5.0,6.0,18.8,15.8,0.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,20.0,34.0,3.0,2.0,404.0,685.0,72.5,81.6,0.3,1.0,10.0,14.0,20.0,34.0,7.0,12.0,2.0,2.0,28.0,69.0,3,0,0,3,13.0,1.0,0.7159,2.0398,1.4441,1.2311,2.0,0.0,3.0,7.0,5.0,4.0,1.67,1,1.67,2.2
2024.0,3.0,2023-08-26,Paris S-G,3.0,1.5,Lens,1.0,0.5,17.0,12.0,6.0,4.0,19.9,19.2,1.0,1.0,0.0,0.0,1.1,1.3,6.3,0.0,32.0,20.0,6.0,2.0,761.0,396.0,91.3,77.3,1.5,0.5,15.0,7.0,37.0,26.0,12.0,5.0,1.0,2.0,57.0,36.0,3,0,2,0,10.0,15.0,2.1531,0.5943,1.2002000000000002,1.5278,1.0,0.0,5.0,5.0,1.6,4.2,5.5,1,1.67,2.2
2024.0,3.0,2023-08-26,Cadiz,1.0,1.6,Almeria,1.0,0.3,11.0,5.0,3.0,2.0,15.9,17.6,1.0,1.0,0.0,0.0,0.8,1.1,0.0,11.1,21.0,9.0,2.0,2.0,394.0,368.0,74.1,74.5,2.2,0.3,9.0,3.0,29.0,18.0,12.0,0.0,6.0,0.0,37.0,24.0,1,1,3,0,7.0,16.0,2.3812,0.3954999999999999,1.0631,1.6277,0.0,0.0,7.0,3.0,2.25,3.2,3.3,0,2.1,1.73
2024.0,3.0,2023-08-26,Brighton,1.0,1.5,West Ham,3.0,3.0,25.0,12.0,10.0,7.0,19.5,12.3,1.0,0.0,0.0,0.0,2.9,1.9,12.5,3.1,47.0,21.0,2.0,5.0,812.0,235.0,85.8,65.1,2.0,1.1,21.0,9.0,79.0,16.0,30.0,6.0,6.0,0.0,109.0,25.0,0,3,6,4,1.0,4.0,0.5966,2.2517,1.9517,0.8726,0.0,1.0,17.0,4.0,1.53,4.75,5.25,1,1.5,2.63
2024.0,3.0,2023-08-26,Granada,3.0,1.4,Mallorca,2.0,2.6,9.0,9.0,3.0,5.0,21.3,12.4,1.0,0.0,1.0,0.0,1.8,1.9,14.3,11.1,16.0,15.0,4.0,3.0,399.0,358.0,76.7,74.0,0.5,0.6,7.0,7.0,23.0,23.0,8.0,7.0,2.0,4.0,25.0,34.0,3,0,0,1,16.0,12.0,0.6671,2.1485,1.3164,1.4513999999999998,1.0,1.0,5.0,3.0,2.6,3.0,3.0,1,2.75,1.44
2024.0,3.0,2023-08-26,Manchester Utd,3.0,2.8,Nott'ham Forest,2.0,1.2,17.0,9.0,8.0,4.0,20.3,14.7,0.0,0.0,1.0,0.0,2.0,3.9,0.0,5.9,36.0,16.0,6.0,4.0,681.0,353.0,83.3,69.7,2.1,0.4,15.0,7.0,59.0,14.0,12.0,3.0,0.0,1.0,76.0,14.0,3,0,3,3,8.0,8.0,2.3275,0.5173,0.4567,2.4175,1.0,2.0,11.0,3.0,1.3,6.0,8.0,1,1.5,2.63
2024.0,3.0,2023-08-26,Brentford,1.0,1.0,Crystal Palace,1.0,0.8,12.0,15.0,1.0,5.0,13.7,16.9,0.0,1.0,0.0,0.0,0.6,0.6,7.1,5.3,22.0,25.0,2.0,2.0,566.0,382.0,82.2,78.8,0.7,0.4,10.0,11.0,39.0,18.0,5.0,10.0,2.0,3.0,41.0,26.0,1,1,4,3,4.0,8.0,1.5109,1.1686,1.2916,1.2892,1.0,0.0,8.0,6.0,2.15,3.4,3.5,0,2.1,1.73
2024.0,3.0,2023-08-26,Everton,0.0,1.3,Wolves,1.0,1.1,15.0,11.0,7.0,2.0,13.8,17.8,0.0,1.0,0.0,0.0,1.1,1.5,0.0,20.0,21.0,19.0,0.0,2.0,460.0,523.0,78.7,83.4,1.1,0.7,8.0,8.0,30.0,25.0,9.0,6.0,3.0,3.0,35.0,34.0,0,3,0,0,16.0,16.0,1.5137,1.2083,1.0594,1.6726,0.0,0.0,7.0,0.0,2.3,3.3,3.2,0,2.1,1.73
2024.0,3.0,2023-08-26,Arsenal,2.0,3.2,Fulham,2.0,0.6,18.0,8.0,9.0,3.0,13.8,17.8,0.0,0.0,1.0,0.0,0.4,2.0,0.0,0.0,34.0,9.0,3.0,1.0,741.0,299.0,86.9,70.6,3.1,0.3,15.0,4.0,63.0,15.0,25.0,3.0,4.0,1.0,93.0,14.0,1,1,6,3,1.0,8.0,2.7456,0.1730999999999999,0.315,2.5272,0.0,1.0,8.0,3.0,1.2,7.0,13.0,1,1.44,2.75
2024.0,2.0,2023-08-27,Fiorentina,2.0,1.3,Lecce,2.0,0.3,10.0,6.0,4.0,2.0,13.3,20.1,1.0,0.0,0.0,0.0,0.7,1.4,0.0,8.3,20.0,9.0,4.0,3.0,493.0,339.0,79.7,71.1,1.3,0.3,9.0,5.0,28.0,14.0,11.0,5.0,4.0,2.0,47.0,28.0,1,1,3,3,1.0,1.0,2.2198,0.5059,0.7925,1.9376,2.0,0.0,3.0,3.0,1.57,4.2,5.75,1,2.1,1.73
2024.0,3.0,2023-08-27,Lorient,4.0,1.6,Lille,1.0,1.1,9.0,18.0,6.0,7.0,16.0,20.2,0.0,2.0,0.0,0.0,1.9,2.0,4.3,0.0,13.0,33.0,5.0,2.0,349.0,627.0,78.5,85.0,0.7,2.8,5.0,12.0,13.0,46.0,4.0,14.0,0.0,6.0,21.0,58.0,3,0,2,4,10.0,3.0,1.7332,1.0099,1.3453999999999997,1.4318,2.0,0.0,5.0,8.0,4.0,3.6,1.91,1,1.87,2.03
2024.0,3.0,2023-08-27,Clermont Foot,0.0,0.7,Metz,1.0,1.1,16.0,10.0,4.0,5.0,19.0,19.1,0.0,0.0,0.0,0.0,0.8,0.3,0.0,0.0,28.0,12.0,0.0,0.0,705.0,295.0,84.1,71.5,0.8,0.2,12.0,5.0,54.0,19.0,11.0,3.0,5.0,0.0,67.0,27.0,0,3,0,1,15.0,13.0,0.9944,1.6849999999999998,1.7854,0.8011,0.0,0.0,10.0,2.0,1.85,3.6,4.0,0,1.85,2.05
2024.0,2.0,2023-08-27,Juventus,1.0,0.8,Bologna,1.0,0.5,14.0,10.0,3.0,4.0,18.0,21.7,1.0,1.0,0.0,0.0,1.2,0.6,0.0,0.0,26.0,17.0,2.0,2.0,593.0,430.0,83.5,79.8,1.4,0.4,10.0,7.0,48.0,19.0,16.0,6.0,7.0,0.0,57.0,29.0,1,1,3,0,1.0,13.0,1.5885,1.026,1.8587,0.836,0.0,1.0,5.0,1.0,1.5,4.5,6.0,0,1.93,1.97
2024.0,3.0,2023-08-27,Nice,0.0,1.9,Lyon,0.0,0.2,21.0,6.0,4.0,1.0,20.0,23.5,1.0,0.0,0.0,0.0,0.0,0.7,0.0,5.9,36.0,11.0,0.0,0.0,559.0,397.0,81.9,77.8,1.0,0.4,16.0,4.0,24.0,20.0,7.0,2.0,1.0,0.0,43.0,26.0,1,1,2,0,10.0,15.0,2.5638,0.2637,0.4692,2.0616,0.0,0.0,7.0,2.0,2.1,3.6,3.4,0,1.67,2.2
2024.0,3.0,2023-08-27,Newcastle Utd,1.0,2.0,Liverpool,2.0,0.9,23.0,9.0,8.0,4.0,18.3,17.2,1.0,1.0,0.0,0.0,1.8,1.3,7.7,0.0,41.0,16.0,0.0,3.0,623.0,427.0,85.6,78.7,0.6,0.7,14.0,7.0,33.0,19.0,8.0,6.0,2.0,0.0,44.0,26.0,0,3,3,4,8.0,4.0,2.1065,0.6812,1.7154,1.0533,1.0,0.0,5.0,9.0,2.2,3.75,3.0,1,1.5,2.63
2024.0,2.0,2023-08-27,Mainz 05,1.0,1.2,Eint Frankfurt,1.0,1.1,12.0,7.0,6.0,1.0,15.9,15.1,2.0,1.0,0.0,0.0,0.8,0.7,10.0,8.3,22.0,13.0,2.0,2.0,356.0,543.0,63.5,75.3,0.9,1.2,7.0,4.0,27.0,20.0,8.0,4.0,3.0,2.0,31.0,16.0,1,1,0,3,11.0,1.0,1.428,1.2852,1.4034999999999995,1.2265,1.0,0.0,5.0,4.0,2.38,3.5,2.88,0,1.73,2.1
2024.0,3.0,2023-08-27,Montpellier,1.0,0.9,Reims,3.0,1.4,20.0,11.0,3.0,5.0,17.5,22.3,2.0,1.0,0.0,0.0,2.1,1.1,0.0,21.1,37.0,22.0,2.0,6.0,427.0,400.0,69.3,70.0,0.8,0.5,14.0,6.0,24.0,24.0,10.0,5.0,2.0,2.0,47.0,31.0,0,3,4,3,3.0,7.0,0.9742,1.7482000000000002,2.0221,0.7693,1.0,2.0,5.0,3.0,2.4,3.4,2.9,1,1.73,2.1
2024.0,2.0,2023-08-27,Napoli,2.0,3.5,Sassuolo,0.0,0.2,23.0,6.0,4.0,1.0,15.5,23.8,0.0,0.0,1.0,0.0,0.0,2.0,14.3,0.0,44.0,11.0,4.0,0.0,703.0,348.0,88.8,79.9,1.6,0.2,22.0,5.0,30.0,23.0,19.0,1.0,4.0,0.0,55.0,28.0,3,0,3,0,1.0,13.0,2.9063,0.0545,0.092,2.8160000000000003,1.0,0.0,12.0,4.0,1.33,5.5,8.5,0,1.44,2.75
2024.0,3.0,2023-08-27,Strasbourg,2.0,3.4,Toulouse,0.0,0.3,11.0,7.0,3.0,1.0,15.4,16.0,0.0,0.0,0.0,0.0,0.4,1.7,8.3,0.0,19.0,13.0,4.0,0.0,395.0,615.0,80.0,82.0,1.3,0.4,9.0,6.0,18.0,31.0,7.0,10.0,4.0,3.0,22.0,59.0,3,0,3,4,7.0,3.0,2.9027,0.0599,0.4104,2.3841,0.0,0.0,3.0,3.0,2.15,3.5,3.3,0,1.8,2.0
2024.0,3.0,2023-08-27,Burnley,1.0,0.7,Aston Villa,3.0,2.5,9.0,16.0,2.0,6.0,17.7,13.4,0.0,0.0,0.0,0.0,3.8,0.5,0.0,0.0,16.0,24.0,2.0,5.0,636.0,479.0,86.9,82.5,0.9,0.7,9.0,13.0,41.0,33.0,9.0,12.0,2.0,2.0,47.0,28.0,0,3,0,3,16.0,8.0,0.3458,2.5127,2.9074000000000004,0.0601,0.0,2.0,4.0,6.0,3.4,3.4,2.15,1,1.86,2.04
2024.0,3.0,2023-08-27,Sheffield Utd,1.0,0.7,Manchester City,2.0,3.5,6.0,29.0,1.0,9.0,16.1,17.3,0.0,2.0,0.0,0.0,2.5,0.4,0.0,0.0,7.0,58.0,1.0,4.0,213.0,793.0,69.5,89.2,0.6,2.7,3.0,25.0,12.0,50.0,1.0,23.0,1.0,3.0,5.0,75.0,0,3,0,6,16.0,1.0,0.1812,2.7438,2.7495000000000003,0.1587,0.0,0.0,1.0,12.0,13.0,8.0,1.17,1,1.57,2.38
2024.0,3.0,2023-08-27,Villarreal,3.0,1.9,Barcelona,4.0,3.1,13.0,21.0,6.0,11.0,16.2,16.8,1.0,0.0,0.0,0.0,3.3,2.8,16.7,0.0,26.0,35.0,6.0,6.0,413.0,628.0,83.3,88.7,1.1,1.6,11.0,14.0,22.0,45.0,14.0,18.0,1.0,1.0,33.0,58.0,0,3,3,4,7.0,4.0,0.8092,2.0245,1.6659000000000002,1.1574000000000002,2.0,2.0,2.0,6.0,3.6,3.5,2.0,1,1.67,2.2
